num_round,Leader_P,Follower_P,Leader_Q,Follower_Q,Leader_R,Follower_R
NA,NA,NA,NA,NA,NA,NA
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.29E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.00E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.31E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.21E+31
34,34,34,34,34,34,34
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.85E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.36E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.02E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.35E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.31E+31
34.5,34.5,34.5,34.5,34.5,34.5,34.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.88E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.46E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.04E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.40E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.41E+31
35,35,35,35,35,35,35
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.92E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.54E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.06E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.44E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.50E+31
35.5,35.5,35.5,35.5,35.5,35.5,35.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.95E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.62E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.08E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.48E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.61E+31
36,36,36,36,36,36,36
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.99E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.71E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.10E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.52E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.71E+31
36.5,36.5,36.5,36.5,36.5,36.5,36.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.03E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.78E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.12E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.57E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.79E+31
37,37,37,37,37,37,37
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.06E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.87E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.14E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.61E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.89E+31
37.5,37.5,37.5,37.5,37.5,37.5,37.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.09E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.95E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.16E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.66E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,5.99E+31
38,38,38,38,38,38,38
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.13E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.03E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.17E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.70E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.09E+31
38.5,38.5,38.5,38.5,38.5,38.5,38.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.16E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.12E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.20E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.75E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.19E+31
39,39,39,39,39,39,39
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.20E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.20E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.21E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.79E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.29E+31
39.5,39.5,39.5,39.5,39.5,39.5,39.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.24E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.28E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.23E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.84E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.38E+31
40,40,40,40,40,40,40
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.27E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.36E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.25E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.88E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.50E+31
40.5,40.5,40.5,40.5,40.5,40.5,40.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.31E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.44E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.27E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.93E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.58E+31
41,41,41,41,41,41,41
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.35E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.52E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.29E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.96E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.70E+31
41.5,41.5,41.5,41.5,41.5,41.5,41.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.38E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.62E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.31E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.01E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.78E+31
42,42,42,42,42,42,42
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.41E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.70E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.33E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.05E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.88E+31
42.5,42.5,42.5,42.5,42.5,42.5,42.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.45E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.77E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.35E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.10E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.98E+31
43,43,43,43,43,43,43
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.49E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.85E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.37E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.14E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.08E+31
43.5,43.5,43.5,43.5,43.5,43.5,43.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.52E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,5.94E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.39E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.18E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.19E+31
44,44,44,44,44,44,44
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.55E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.03E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.40E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.23E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.28E+31
44.5,44.5,44.5,44.5,44.5,44.5,44.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.59E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.11E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.43E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.27E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.37E+31
45,45,45,45,45,45,45
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.62E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.19E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.44E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.32E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.49E+31
45.5,45.5,45.5,45.5,45.5,45.5,45.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.66E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.27E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.46E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.36E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.58E+31
46,46,46,46,46,46,46
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.69E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.35E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.48E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.41E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.67E+31
46.5,46.5,46.5,46.5,46.5,46.5,46.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.73E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.44E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.50E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.45E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.78E+31
47,47,47,47,47,47,47
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.77E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.52E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.52E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.49E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.87E+31
47.5,47.5,47.5,47.5,47.5,47.5,47.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.80E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.60E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.54E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.53E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,7.97E+31
48,48,48,48,48,48,48
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.84E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.69E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.56E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.58E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,8.06E+31
48.5,48.5,48.5,48.5,48.5,48.5,48.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.87E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.77E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.58E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.62E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,8.17E+31
49,49,49,49,49,49,49
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.91E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.85E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.60E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.67E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,8.26E+31
49.5,49.5,49.5,49.5,49.5,49.5,49.5
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.94E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.93E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.62E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.71E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,8.36E+31
50,50,50,50,50,50,50
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.97E+50
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,7.01E+45
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.63E+41
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.76E+36
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,8.46E+31
